x,y,z,u,v,z,0.,0.,0.,0.,0.,0.
37.500,5.000,0.000,-1.977,-9.496,0.000,0.,0.,0.,0.,0.,0.
37.500,6.000,0.000,-2.377,-9.508,0.000,0.,0.,0.,0.,0.,0.
37.500,7.000,0.000,-2.780,-9.522,0.000,0.,0.,0.,0.,0.,0.
37.500,8.000,0.000,-3.186,-9.538,0.000,0.,0.,0.,0.,0.,0.
37.500,9.000,0.000,-3.595,-9.556,0.000,0.,0.,0.,0.,0.,0.
37.500,10.000,0.000,-4.009,-9.577,0.000,0.,0.,0.,0.,0.,0.
37.500,11.000,0.000,-4.426,-9.599,0.000,0.,0.,0.,0.,0.,0.
37.500,12.000,0.000,-4.849,-9.624,0.000,0.,0.,0.,0.,0.,0.
38.500,-12.000,0.000,4.762,-9.200,0.000,0.,0.,0.,0.,0.,0.
38.500,-11.000,0.000,4.346,-9.174,0.000,0.,0.,0.,0.,0.,0.
38.500,-10.000,0.000,3.936,-9.151,0.000,0.,0.,0.,0.,0.,0.
38.500,-9.000,0.000,3.529,-9.130,0.000,0.,0.,0.,0.,0.,0.
38.500,-8.000,0.000,3.127,-9.111,0.000,0.,0.,0.,0.,0.,0.
38.500,-7.000,0.000,2.729,-9.094,0.000,0.,0.,0.,0.,0.,0.
38.500,-6.000,0.000,2.333,-9.080,0.000,0.,0.,0.,0.,0.,0.
38.500,-5.000,0.000,1.940,-9.068,0.000,0.,0.,0.,0.,0.,0.
38.500,-4.000,0.000,1.550,-9.058,0.000,0.,0.,0.,0.,0.,0.
38.500,-3.000,0.000,1.161,-9.050,0.000,0.,0.,0.,0.,0.,0.
38.500,-2.000,0.000,0.773,-9.044,0.000,0.,0.,0.,0.,0.,0.
38.500,-1.000,0.000,0.386,-9.041,0.000,0.,0.,0.,0.,0.,0.
38.500,0.000,0.000,0.000,-9.040,0.000,0.,0.,0.,0.,0.,0.
38.500,1.000,0.000,-0.386,-9.041,0.000,0.,0.,0.,0.,0.,0.
38.500,2.000,0.000,-0.773,-9.044,0.000,0.,0.,0.,0.,0.,0.
38.500,3.000,0.000,-1.161,-9.050,0.000,0.,0.,0.,0.,0.,0.
38.500,4.000,0.000,-1.550,-9.058,0.000,0.,0.,0.,0.,0.,0.
38.500,5.000,0.000,-1.940,-9.068,0.000,0.,0.,0.,0.,0.,0.
38.500,6.000,0.000,-2.333,-9.080,0.000,0.,0.,0.,0.,0.,0.
38.500,7.000,0.000,-2.729,-9.094,0.000,0.,0.,0.,0.,0.,0.
38.500,8.000,0.000,-3.127,-9.111,0.000,0.,0.,0.,0.,0.,0.
38.500,9.000,0.000,-3.529,-9.130,0.000,0.,0.,0.,0.,0.,0.
38.500,10.000,0.000,-3.936,-9.151,0.000,0.,0.,0.,0.,0.,0.
38.500,11.000,0.000,-4.346,-9.174,0.000,0.,0.,0.,0.,0.,0.
38.500,12.000,0.000,-4.762,-9.200,0.000,0.,0.,0.,0.,0.,0.
39.500,-12.000,0.000,4.672,-8.782,0.000,0.,0.,0.,0.,0.,0.
39.500,-11.000,0.000,4.264,-8.756,0.000,0.,0.,0.,0.,0.,0.
39.500,-10.000,0.000,3.861,-8.732,0.000,0.,0.,0.,0.,0.,0.
39.500,-9.000,0.000,3.462,-8.711,0.000,0.,0.,0.,0.,0.,0.
39.500,-8.000,0.000,3.067,-8.691,0.000,0.,0.,0.,0.,0.,0.
39.500,-7.000,0.000,2.676,-8.674,0.000,0.,0.,0.,0.,0.,0.
39.500,-6.000,0.000,2.288,-8.659,0.000,0.,0.,0.,0.,0.,0.
39.500,-5.000,0.000,1.903,-8.647,0.000,0.,0.,0.,0.,0.,0.
39.500,-4.000,0.000,1.520,-8.637,0.000,0.,0.,0.,0.,0.,0.
39.500,-3.000,0.000,1.138,-8.629,0.000,0.,0.,0.,0.,0.,0.
39.500,-2.000,0.000,0.758,-8.623,0.000,0.,0.,0.,0.,0.,0.
39.500,-1.000,0.000,0.379,-8.620,0.000,0.,0.,0.,0.,0.,0.
39.500,0.000,0.000,0.000,-8.618,0.000,0.,0.,0.,0.,0.,0.
39.500,1.000,0.000,-0.379,-8.620,0.000,0.,0.,0.,0.,0.,0.
39.500,2.000,0.000,-0.758,-8.623,0.000,0.,0.,0.,0.,0.,0.
39.500,3.000,0.000,-1.138,-8.629,0.000,0.,0.,0.,0.,0.,0.
39.500,4.000,0.000,-1.520,-8.637,0.000,0.,0.,0.,0.,0.,0.
39.500,5.000,0.000,-1.903,-8.647,0.000,0.,0.,0.,0.,0.,0.
39.500,6.000,0.000,-2.288,-8.659,0.000,0.,0.,0.,0.,0.,0.
39.500,7.000,0.000,-2.676,-8.674,0.000,0.,0.,0.,0.,0.,0.
39.500,8.000,0.000,-3.067,-8.691,0.000,0.,0.,0.,0.,0.,0.
39.500,9.000,0.000,-3.462,-8.711,0.000,0.,0.,0.,0.,0.,0.
39.500,10.000,0.000,-3.861,-8.732,0.000,0.,0.,0.,0.,0.,0.
39.500,11.000,0.000,-4.264,-8.756,0.000,0.,0.,0.,0.,0.,0.
39.500,12.000,0.000,-4.672,-8.782,0.000,0.,0.,0.,0.,0.,0.
40.500,-12.000,0.000,4.580,-8.372,0.000,0.,0.,0.,0.,0.,0.
40.500,-11.000,0.000,4.179,-8.346,0.000,0.,0.,0.,0.,0.,0.
40.500,-10.000,0.000,3.784,-8.321,0.000,0.,0.,0.,0.,0.,0.
40.500,-9.000,0.000,3.393,-8.299,0.000,0.,0.,0.,0.,0.,0.
40.500,-8.000,0.000,3.006,-8.279,0.000,0.,0.,0.,0.,0.,0.
40.500,-7.000,0.000,2.622,-8.262,0.000,0.,0.,0.,0.,0.,0.
40.500,-6.000,0.000,2.242,-8.247,0.000,0.,0.,0.,0.,0.,0.
40.500,-5.000,0.000,1.864,-8.234,0.000,0.,0.,0.,0.,0.,0.
40.500,-4.000,0.000,1.489,-8.223,0.000,0.,0.,0.,0.,0.,0.
40.500,-3.000,0.000,1.115,-8.215,0.000,0.,0.,0.,0.,0.,0.
40.500,-2.000,0.000,0.743,-8.209,0.000,0.,0.,0.,0.,0.,0.
40.500,-1.000,0.000,0.371,-8.206,0.000,0.,0.,0.,0.,0.,0.
40.500,0.000,0.000,0.000,-8.205,0.000,0.,0.,0.,0.,0.,0.
40.500,1.000,0.000,-0.371,-8.206,0.000,0.,0.,0.,0.,0.,0.
40.500,2.000,0.000,-0.743,-8.209,0.000,0.,0.,0.,0.,0.,0.
40.500,3.000,0.000,-1.115,-8.215,0.000,0.,0.,0.,0.,0.,0.
40.500,4.000,0.000,-1.489,-8.223,0.000,0.,0.,0.,0.,0.,0.
40.500,5.000,0.000,-1.864,-8.234,0.000,0.,0.,0.,0.,0.,0.
40.500,6.000,0.000,-2.242,-8.247,0.000,0.,0.,0.,0.,0.,0.
40.500,7.000,0.000,-2.622,-8.262,0.000,0.,0.,0.,0.,0.,0.
40.500,8.000,0.000,-3.006,-8.279,0.000,0.,0.,0.,0.,0.,0.
40.500,9.000,0.000,-3.393,-8.299,0.000,0.,0.,0.,0.,0.,0.
40.500,10.000,0.000,-3.784,-8.321,0.000,0.,0.,0.,0.,0.,0.
40.500,11.000,0.000,-4.179,-8.346,0.000,0.,0.,0.,0.,0.,0.
40.500,12.000,0.000,-4.580,-8.372,0.000,0.,0.,0.,0.,0.,0.
41.500,-12.000,0.000,4.485,-7.971,0.000,0.,0.,0.,0.,0.,0.
41.500,-11.000,0.000,4.093,-7.943,0.000,0.,0.,0.,0.,0.,0.
41.500,-10.000,0.000,3.705,-7.918,0.000,0.,0.,0.,0.,0.,0.
41.500,-9.000,0.000,3.322,-7.895,0.000,0.,0.,0.,0.,0.,0.
41.500,-8.000,0.000,2.943,-7.875,0.000,0.,0.,0.,0.,0.,0.
41.500,-7.000,0.000,2.567,-7.857,0.000,0.,0.,0.,0.,0.,0.
41.500,-6.000,0.000,2.195,-7.841,0.000,0.,0.,0.,0.,0.,0.
41.500,-5.000,0.000,1.825,-7.828,0.000,0.,0.,0.,0.,0.,0.
41.500,-4.000,0.000,1.457,-7.818,0.000,0.,0.,0.,0.,0.,0.
41.500,-3.000,0.000,1.091,-7.809,0.000,0.,0.,0.,0.,0.,0.
41.500,-2.000,0.000,0.727,-7.803,0.000,0.,0.,0.,0.,0.,0.
41.500,-1.000,0.000,0.363,-7.800,0.000,0.,0.,0.,0.,0.,0.
41.500,0.000,0.000,0.000,-7.798,0.000,0.,0.,0.,0.,0.,0.
41.500,1.000,0.000,-0.363,-7.800,0.000,0.,0.,0.,0.,0.,0.
41.500,2.000,0.000,-0.727,-7.803,0.000,0.,0.,0.,0.,0.,0.
41.500,3.000,0.000,-1.091,-7.809,0.000,0.,0.,0.,0.,0.,0.
41.500,4.000,0.000,-1.457,-7.818,0.000,0.,0.,0.,0.,0.,0.
41.500,5.000,0.000,-1.825,-7.828,0.000,0.,0.,0.,0.,0.,0.
41.500,6.000,0.000,-2.195,-7.841,0.000,0.,0.,0.,0.,0.,0.
41.500,7.000,0.000,-2.567,-7.857,0.000,0.,0.,0.,0.,0.,0.
41.500,8.000,0.000,-2.943,-7.875,0.000,0.,0.,0.,0.,0.,0.
41.500,9.000,0.000,-3.322,-7.895,0.000,0.,0.,0.,0.,0.,0.
41.500,10.000,0.000,-3.705,-7.918,0.000,0.,0.,0.,0.,0.,0.
41.500,11.000,0.000,-4.093,-7.943,0.000,0.,0.,0.,0.,0.,0.
41.500,12.000,0.000,-4.485,-7.971,0.000,0.,0.,0.,0.,0.,0.
42.500,-12.000,0.000,4.388,-7.577,0.000,0.,0.,0.,0.,0.,0.
42.500,-11.000,0.000,4.004,-7.548,0.000,0.,0.,0.,0.,0.,0.
42.500,-10.000,0.000,3.625,-7.523,0.000,0.,0.,0.,0.,0.,0.
42.500,-9.000,0.000,3.250,-7.499,0.000,0.,0.,0.,0.,0.,0.
42.500,-8.000,0.000,2.878,-7.479,0.000,0.,0.,0.,0.,0.,0.
42.500,-7.000,0.000,2.511,-7.460,0.000,0.,0.,0.,0.,0.,0.
42.500,-6.000,0.000,2.146,-7.444,0.000,0.,0.,0.,0.,0.,0.
42.500,-5.000,0.000,1.785,-7.431,0.000,0.,0.,0.,0.,0.,0.
42.500,-4.000,0.000,1.425,-7.420,0.000,0.,0.,0.,0.,0.,0.
42.500,-3.000,0.000,1.067,-7.411,0.000,0.,0.,0.,0.,0.,0.
42.500,-2.000,0.000,0.711,-7.405,0.000,0.,0.,0.,0.,0.,0.
42.500,-1.000,0.000,0.355,-7.401,0.000,0.,0.,0.,0.,0.,0.
42.500,0.000,0.000,0.000,-7.400,0.000,0.,0.,0.,0.,0.,0.
42.500,1.000,0.000,-0.355,-7.401,0.000,0.,0.,0.,0.,0.,0.
42.500,2.000,0.000,-0.711,-7.405,0.000,0.,0.,0.,0.,0.,0.
42.500,3.000,0.000,-1.067,-7.411,0.000,0.,0.,0.,0.,0.,0.
42.500,4.000,0.000,-1.425,-7.420,0.000,0.,0.,0.,0.,0.,0.
42.500,5.000,0.000,-1.785,-7.431,0.000,0.,0.,0.,0.,0.,0.
42.500,6.000,0.000,-2.146,-7.444,0.000,0.,0.,0.,0.,0.,0.
42.500,7.000,0.000,-2.511,-7.460,0.000,0.,0.,0.,0.,0.,0.
42.500,8.000,0.000,-2.878,-7.479,0.000,0.,0.,0.,0.,0.,0.
42.500,9.000,0.000,-3.250,-7.499,0.000,0.,0.,0.,0.,0.,0.
42.500,10.000,0.000,-3.625,-7.523,0.000,0.,0.,0.,0.,0.,0.
42.500,11.000,0.000,-4.004,-7.548,0.000,0.,0.,0.,0.,0.,0.
42.500,12.000,0.000,-4.388,-7.577,0.000,0.,0.,0.,0.,0.,0.
43.500,-12.000,0.000,4.289,-7.191,0.000,0.,0.,0.,0.,0.,0.
43.500,-11.000,0.000,3.913,-7.162,0.000,0.,0.,0.,0.,0.,0.
43.500,-10.000,0.000,3.542,-7.136,0.000,0.,0.,0.,0.,0.,0.
43.500,-9.000,0.000,3.175,-7.112,0.000,0.,0.,0.,0.,0.,0.
43.500,-8.000,0.000,2.812,-7.090,0.000,0.,0.,0.,0.,0.,0.
43.500,-7.000,0.000,2.453,-7.072,0.000,0.,0.,0.,0.,0.,0.
43.500,-6.000,0.000,2.097,-7.055,0.000,0.,0.,0.,0.,0.,0.
43.500,-5.000,0.000,1.743,-7.042,0.000,0.,0.,0.,0.,0.,0.
43.500,-4.000,0.000,1.392,-7.030,0.000,0.,0.,0.,0.,0.,0.
43.500,-3.000,0.000,1.043,-7.022,0.000,0.,0.,0.,0.,0.,0.
43.500,-2.000,0.000,0.694,-7.015,0.000,0.,0.,0.,0.,0.,0.
43.500,-1.000,0.000,0.347,-7.012,0.000,0.,0.,0.,0.,0.,0.
43.500,0.000,0.000,0.000,-7.010,0.000,0.,0.,0.,0.,0.,0.
43.500,1.000,0.000,-0.347,-7.012,0.000,0.,0.,0.,0.,0.,0.
43.500,2.000,0.000,-0.694,-7.015,0.000,0.,0.,0.,0.,0.,0.
43.500,3.000,0.000,-1.043,-7.022,0.000,0.,0.,0.,0.,0.,0.
43.500,4.000,0.000,-1.392,-7.030,0.000,0.,0.,0.,0.,0.,0.
43.500,5.000,0.000,-1.743,-7.042,0.000,0.,0.,0.,0.,0.,0.
43.500,6.000,0.000,-2.097,-7.055,0.000,0.,0.,0.,0.,0.,0.
43.500,7.000,0.000,-2.453,-7.072,0.000,0.,0.,0.,0.,0.,0.
43.500,8.000,0.000,-2.812,-7.090,0.000,0.,0.,0.,0.,0.,0.
43.500,9.000,0.000,-3.175,-7.112,0.000,0.,0.,0.,0.,0.,0.
43.500,10.000,0.000,-3.542,-7.136,0.000,0.,0.,0.,0.,0.,0.
43.500,11.000,0.000,-3.913,-7.162,0.000,0.,0.,0.,0.,0.,0.
43.500,12.000,0.000,-4.289,-7.191,0.000,0.,0.,0.,0.,0.,0.
44.500,-12.000,0.000,4.188,-6.813,0.000,0.,0.,0.,0.,0.,0.
44.500,-11.000,0.000,3.820,-6.784,0.000,0.,0.,0.,0.,0.,0.
44.500,-10.000,0.000,3.458,-6.757,0.000,0.,0.,0.,0.,0.,0.
44.500,-9.000,0.000,3.099,-6.732,0.000,0.,0.,0.,0.,0.,0.
44.500,-8.000,0.000,2.745,-6.711,0.000,0.,0.,0.,0.,0.,0.
44.500,-7.000,0.000,2.394,-6.691,0.000,0.,0.,0.,0.,0.,0.
44.500,-6.000,0.000,2.046,-6.675,0.000,0.,0.,0.,0.,0.,0.
44.500,-5.000,0.000,1.701,-6.661,0.000,0.,0.,0.,0.,0.,0.
44.500,-4.000,0.000,1.358,-6.649,0.000,0.,0.,0.,0.,0.,0.
44.500,-3.000,0.000,1.017,-6.640,0.000,0.,0.,0.,0.,0.,0.
44.500,-2.000,0.000,0.677,-6.634,0.000,0.,0.,0.,0.,0.,0.
44.500,-1.000,0.000,0.338,-6.630,0.000,0.,0.,0.,0.,0.,0.
44.500,0.000,0.000,0.000,-6.629,0.000,0.,0.,0.,0.,0.,0.
44.500,1.000,0.000,-0.338,-6.630,0.000,0.,0.,0.,0.,0.,0.
44.500,2.000,0.000,-0.677,-6.634,0.000,0.,0.,0.,0.,0.,0.
44.500,3.000,0.000,-1.017,-6.640,0.000,0.,0.,0.,0.,0.,0.
44.500,4.000,0.000,-1.358,-6.649,0.000,0.,0.,0.,0.,0.,0.
44.500,5.000,0.000,-1.701,-6.661,0.000,0.,0.,0.,0.,0.,0.
44.500,6.000,0.000,-2.046,-6.675,0.000,0.,0.,0.,0.,0.,0.
44.500,7.000,0.000,-2.394,-6.691,0.000,0.,0.,0.,0.,0.,0.
44.500,8.000,0.000,-2.745,-6.711,0.000,0.,0.,0.,0.,0.,0.
44.500,9.000,0.000,-3.099,-6.732,0.000,0.,0.,0.,0.,0.,0.
44.500,10.000,0.000,-3.458,-6.757,0.000,0.,0.,0.,0.,0.,0.
44.500,11.000,0.000,-3.820,-6.784,0.000,0.,0.,0.,0.,0.,0.
44.500,12.000,0.000,-4.188,-6.813,0.000,0.,0.,0.,0.,0.,0.
45.500,-12.000,0.000,4.084,-6.444,0.000,0.,0.,0.,0.,0.,0.
45.500,-11.000,0.000,3.725,-6.414,0.000,0.,0.,0.,0.,0.,0.
45.500,-10.000,0.000,3.371,-6.387,0.000,0.,0.,0.,0.,0.,0.
45.500,-9.000,0.000,3.021,-6.362,0.000,0.,0.,0.,0.,0.,0.
45.500,-8.000,0.000,2.676,-6.339,0.000,0.,0.,0.,0.,0.,0.
45.500,-7.000,0.000,2.334,-6.320,0.000,0.,0.,0.,0.,0.,0.
45.500,-6.000,0.000,1.994,-6.303,0.000,0.,0.,0.,0.,0.,0.
45.500,-5.000,0.000,1.658,-6.288,0.000,0.,0.,0.,0.,0.,0.
45.500,-4.000,0.000,1.324,-6.277,0.000,0.,0.,0.,0.,0.,0.
45.500,-3.000,0.000,0.991,-6.267,0.000,0.,0.,0.,0.,0.,0.
45.500,-2.000,0.000,0.660,-6.261,0.000,0.,0.,0.,0.,0.,0.
45.500,-1.000,0.000,0.330,-6.257,0.000,0.,0.,0.,0.,0.,0.
45.500,0.000,0.000,0.000,-6.256,0.000,0.,0.,0.,0.,0.,0.
45.500,1.000,0.000,-0.330,-6.257,0.000,0.,0.,0.,0.,0.,0.
45.500,2.000,0.000,-0.660,-6.261,0.000,0.,0.,0.,0.,0.,0.
45.500,3.000,0.000,-0.991,-6.267,0.000,0.,0.,0.,0.,0.,0.
45.500,4.000,0.000,-1.324,-6.277,0.000,0.,0.,0.,0.,0.,0.
45.500,5.000,0.000,-1.658,-6.288,0.000,0.,0.,0.,0.,0.,0.
45.500,6.000,0.000,-1.994,-6.303,0.000,0.,0.,0.,0.,0.,0.
45.500,7.000,0.000,-2.334,-6.320,0.000,0.,0.,0.,0.,0.,0.
45.500,8.000,0.000,-2.676,-6.339,0.000,0.,0.,0.,0.,0.,0.
45.500,9.000,0.000,-3.021,-6.362,0.000,0.,0.,0.,0.,0.,0.
45.500,10.000,0.000,-3.371,-6.387,0.000,0.,0.,0.,0.,0.,0.
45.500,11.000,0.000,-3.725,-6.414,0.000,0.,0.,0.,0.,0.,0.
45.500,12.000,0.000,-4.084,-6.444,0.000,0.,0.,0.,0.,0.,0.
46.500,-12.000,0.000,3.978,-6.084,0.000,0.,0.,0.,0.,0.,0.
46.500,-11.000,0.000,3.628,-6.053,0.000,0.,0.,0.,0.,0.,0.
46.500,-10.000,0.000,3.283,-6.025,0.000,0.,0.,0.,0.,0.,0.
46.500,-9.000,0.000,2.942,-6.000,0.000,0.,0.,0.,0.,0.,0.
46.500,-8.000,0.000,2.605,-5.977,0.000,0.,0.,0.,0.,0.,0.
46.500,-7.000,0.000,2.272,-5.957,0.000,0.,0.,0.,0.,0.,0.
46.500,-6.000,0.000,1.941,-5.939,0.000,0.,0.,0.,0.,0.,0.
46.500,-5.000,0.000,1.614,-5.925,0.000,0.,0.,0.,0.,0.,0.
46.500,-4.000,0.000,1.288,-5.913,0.000,0.,0.,0.,0.,0.,0.
46.500,-3.000,0.000,0.965,-5.903,0.000,0.,0.,0.,0.,0.,0.
46.500,-2.000,0.000,0.642,-5.897,0.000,0.,0.,0.,0.,0.,0.
46.500,-1.000,0.000,0.321,-5.893,0.000,0.,0.,0.,0.,0.,0.
46.500,0.000,0.000,0.000,-5.891,0.000,0.,0.,0.,0.,0.,0.
46.500,1.000,0.000,-0.321,-5.893,0.000,0.,0.,0.,0.,0.,0.
46.500,2.000,0.000,-0.642,-5.897,0.000,0.,0.,0.,0.,0.,0.
46.500,3.000,0.000,-0.965,-5.903,0.000,0.,0.,0.,0.,0.,0.
46.500,4.000,0.000,-1.288,-5.913,0.000,0.,0.,0.,0.,0.,0.
46.500,5.000,0.000,-1.614,-5.925,0.000,0.,0.,0.,0.,0.,0.
46.500,6.000,0.000,-1.941,-5.939,0.000,0.,0.,0.,0.,0.,0.
46.500,7.000,0.000,-2.272,-5.957,0.000,0.,0.,0.,0.,0.,0.
46.500,8.000,0.000,-2.605,-5.977,0.000,0.,0.,0.,0.,0.,0.
46.500,9.000,0.000,-2.942,-6.000,0.000,0.,0.,0.,0.,0.,0.
46.500,10.000,0.000,-3.283,-6.025,0.000,0.,0.,0.,0.,0.,0.
46.500,11.000,0.000,-3.628,-6.053,0.000,0.,0.,0.,0.,0.,0.
46.500,12.000,0.000,-3.978,-6.084,0.000,0.,0.,0.,0.,0.,0.
47.500,-12.000,0.000,3.870,-5.733,0.000,0.,0.,0.,0.,0.,0.
47.500,-11.000,0.000,3.529,-5.701,0.000,0.,0.,0.,0.,0.,0.
47.500,-10.000,0.000,3.193,-5.673,0.000,0.,0.,0.,0.,0.,0.
47.500,-9.000,0.000,2.861,-5.647,0.000,0.,0.,0.,0.,0.,0.
47.500,-8.000,0.000,2.533,-5.623,0.000,0.,0.,0.,0.,0.,0.
47.500,-7.000,0.000,2.209,-5.603,0.000,0.,0.,0.,0.,0.,0.
47.500,-6.000,0.000,1.887,-5.585,0.000,0.,0.,0.,0.,0.,0.
47.500,-5.000,0.000,1.569,-5.570,0.000,0.,0.,0.,0.,0.,0.
47.500,-4.000,0.000,1.252,-5.558,0.000,0.,0.,0.,0.,0.,0.
47.500,-3.000,0.000,0.938,-5.548,0.000,0.,0.,0.,0.,0.,0.
47.500,-2.000,0.000,0.624,-5.541,0.000,0.,0.,0.,0.,0.,0.
47.500,-1.000,0.000,0.312,-5.537,0.000,0.,0.,0.,0.,0.,0.
47.500,0.000,0.000,0.000,-5.536,0.000,0.,0.,0.,0.,0.,0.
47.500,1.000,0.000,-0.312,-5.537,0.000,0.,0.,0.,0.,0.,0.
47.500,2.000,0.000,-0.624,-5.541,0.000,0.,0.,0.,0.,0.,0.
47.500,3.000,0.000,-0.938,-5.548,0.000,0.,0.,0.,0.,0.,0.
47.500,4.000,0.000,-1.252,-5.558,0.000,0.,0.,0.,0.,0.,0.
47.500,5.000,0.000,-1.569,-5.570,0.000,0.,0.,0.,0.,0.,0.
47.500,6.000,0.000,-1.887,-5.585,0.000,0.,0.,0.,0.,0.,0.
47.500,7.000,0.000,-2.209,-5.603,0.000,0.,0.,0.,0.,0.,0.
47.500,8.000,0.000,-2.533,-5.623,0.000,0.,0.,0.,0.,0.,0.
47.500,9.000,0.000,-2.861,-5.647,0.000,0.,0.,0.,0.,0.,0.
47.500,10.000,0.000,-3.193,-5.673,0.000,0.,0.,0.,0.,0.,0.
47.500,11.000,0.000,-3.529,-5.701,0.000,0.,0.,0.,0.,0.,0.
47.500,12.000,0.000,-3.870,-5.733,0.000,0.,0.,0.,0.,0.,0.
48.500,-12.000,0.000,3.759,-5.391,0.000,0.,0.,0.,0.,0.,0.
48.500,-11.000,0.000,3.427,-5.358,0.000,0.,0.,0.,0.,0.,0.
48.500,-10.000,0.000,3.100,-5.329,0.000,0.,0.,0.,0.,0.,0.
48.500,-9.000,0.000,2.778,-5.303,0.000,0.,0.,0.,0.,0.,0.
48.500,-8.000,0.000,2.459,-5.279,0.000,0.,0.,0.,0.,0.,0.
48.500,-7.000,0.000,2.144,-5.258,0.000,0.,0.,0.,0.,0.,0.
48.500,-6.000,0.000,1.832,-5.240,0.000,0.,0.,0.,0.,0.,0.
48.500,-5.000,0.000,1.523,-5.224,0.000,0.,0.,0.,0.,0.,0.
48.500,-4.000,0.000,1.215,-5.212,0.000,0.,0.,0.,0.,0.,0.
48.500,-3.000,0.000,0.910,-5.202,0.000,0.,0.,0.,0.,0.,0.
48.500,-2.000,0.000,0.606,-5.195,0.000,0.,0.,0.,0.,0.,0.
48.500,-1.000,0.000,0.303,-5.191,0.000,0.,0.,0.,0.,0.,0.
48.500,0.000,0.000,0.000,-5.189,0.000,0.,0.,0.,0.,0.,0.
48.500,1.000,0.000,-0.303,-5.191,0.000,0.,0.,0.,0.,0.,0.
48.500,2.000,0.000,-0.606,-5.195,0.000,0.,0.,0.,0.,0.,0.
48.500,3.000,0.000,-0.910,-5.202,0.000,0.,0.,0.,0.,0.,0.
48.500,4.000,0.000,-1.215,-5.212,0.000,0.,0.,0.,0.,0.,0.
48.500,5.000,0.000,-1.523,-5.224,0.000,0.,0.,0.,0.,0.,0.
48.500,6.000,0.000,-1.832,-5.240,0.000,0.,0.,0.,0.,0.,0.
48.500,7.000,0.000,-2.144,-5.258,0.000,0.,0.,0.,0.,0.,0.
48.500,8.000,0.000,-2.459,-5.279,0.000,0.,0.,0.,0.,0.,0.
48.500,9.000,0.000,-2.778,-5.303,0.000,0.,0.,0.,0.,0.,0.
48.500,10.000,0.000,-3.100,-5.329,0.000,0.,0.,0.,0.,0.,0.
48.500,11.000,0.000,-3.427,-5.358,0.000,0.,0.,0.,0.,0.,0.
48.500,12.000,0.000,-3.759,-5.391,0.000,0.,0.,0.,0.,0.,0.
49.500,-12.000,0.000,3.646,-5.058,0.000,0.,0.,0.,0.,0.,0.
49.500,-11.000,0.000,3.324,-5.025,0.000,0.,0.,0.,0.,0.,0.
49.500,-10.000,0.000,3.006,-4.995,0.000,0.,0.,0.,0.,0.,0.
49.500,-9.000,0.000,2.693,-4.968,0.000,0.,0.,0.,0.,0.,0.
49.500,-8.000,0.000,2.384,-4.944,0.000,0.,0.,0.,0.,0.,0.
49.500,-7.000,0.000,2.078,-4.922,0.000,0.,0.,0.,0.,0.,0.
49.500,-6.000,0.000,1.776,-4.904,0.000,0.,0.,0.,0.,0.,0.
49.500,-5.000,0.000,1.476,-4.888,0.000,0.,0.,0.,0.,0.,0.
49.500,-4.000,0.000,1.178,-4.875,0.000,0.,0.,0.,0.,0.,0.
49.500,-3.000,0.000,0.882,-4.865,0.000,0.,0.,0.,0.,0.,0.
49.500,-2.000,0.000,0.587,-4.858,0.000,0.,0.,0.,0.,0.,0.
49.500,-1.000,0.000,0.293,-4.854,0.000,0.,0.,0.,0.,0.,0.
49.500,0.000,0.000,0.000,-4.852,0.000,0.,0.,0.,0.,0.,0.
49.500,1.000,0.000,-0.293,-4.854,0.000,0.,0.,0.,0.,0.,0.
49.500,2.000,0.000,-0.587,-4.858,0.000,0.,0.,0.,0.,0.,0.
49.500,3.000,0.000,-0.882,-4.865,0.000,0.,0.,0.,0.,0.,0.
49.500,4.000,0.000,-1.178,-4.875,0.000,0.,0.,0.,0.,0.,0.
49.500,5.000,0.000,-1.476,-4.888,0.000,0.,0.,0.,0.,0.,0.
49.500,6.000,0.000,-1.776,-4.904,0.000,0.,0.,0.,0.,0.,0.
49.500,7.000,0.000,-2.078,-4.922,0.000,0.,0.,0.,0.,0.,0.
49.500,8.000,0.000,-2.384,-4.944,0.000,0.,0.,0.,0.,0.,0.
49.500,9.000,0.000,-2.693,-4.968,0.000,0.,0.,0.,0.,0.,0.
49.500,10.000,0.000,-3.006,-4.995,0.000,0.,0.,0.,0.,0.,0.
49.500,11.000,0.000,-3.324,-5.025,0.000,0.,0.,0.,0.,0.,0.
49.500,12.000,0.000,-3.646,-5.058,0.000,0.,0.,0.,0.,0.,0.
50.500,-12.000,0.000,3.531,-4.734,0.000,0.,0.,0.,0.,0.,0.
50.500,-11.000,0.000,3.218,-4.701,0.000,0.,0.,0.,0.,0.,0.
50.500,-10.000,0.000,2.910,-4.670,0.000,0.,0.,0.,0.,0.,0.
50.500,-9.000,0.000,2.607,-4.643,0.000,0.,0.,0.,0.,0.,0.
50.500,-8.000,0.000,2.307,-4.618,0.000,0.,0.,0.,0.,0.,0.
50.500,-7.000,0.000,2.011,-4.596,0.000,0.,0.,0.,0.,0.,0.
50.500,-6.000,0.000,1.718,-4.577,0.000,0.,0.,0.,0.,0.,0.
50.500,-5.000,0.000,1.428,-4.561,0.000,0.,0.,0.,0.,0.,0.
50.500,-4.000,0.000,1.139,-4.548,0.000,0.,0.,0.,0.,0.,0.
