#id,x,y,z,u,v,z
1970,2.00,9.50,0.00,0.000,0.392,0.00
1971,2.00,10.50,0.00,0.000,0.431,0.00
1972,2.00,11.50,0.00,0.000,0.469,0.00
1973,2.00,12.50,0.00,0.000,0.506,0.00
1974,2.00,13.50,0.00,0.000,0.542,0.00
1975,2.00,14.50,0.00,0.000,0.577,0.00
1976,2.00,15.50,0.00,0.000,0.612,0.00
1977,2.00,16.50,0.00,0.000,0.645,0.00
1978,2.00,17.50,0.00,0.000,0.676,0.00
1979,2.00,18.50,0.00,0.000,0.707,0.00
1980,2.00,19.50,0.00,0.000,0.736,0.00
1981,2.00,20.50,0.00,0.000,0.765,0.00
1982,2.00,21.50,0.00,0.000,0.791,0.00
1983,2.00,22.50,0.00,0.000,0.816,0.00
1984,2.00,23.50,0.00,0.000,0.840,0.00
1985,2.00,24.50,0.00,0.000,0.862,0.00
1986,2.00,25.50,0.00,0.000,0.883,0.00
1987,2.00,26.50,0.00,0.000,0.902,0.00
1988,2.00,27.50,0.00,0.000,0.920,0.00
1989,2.00,28.50,0.00,0.000,0.936,0.00
1990,2.00,29.50,0.00,0.000,0.950,0.00
1991,2.00,30.50,0.00,0.000,0.962,0.00
1992,2.00,31.50,0.00,0.000,0.973,0.00
1993,2.00,32.50,0.00,0.000,0.982,0.00
1994,2.00,33.50,0.00,0.000,0.989,0.00
1995,2.00,34.50,0.00,0.000,0.994,0.00
1996,2.00,35.50,0.00,0.000,0.998,0.00
1997,2.00,36.50,0.00,0.000,1.000,0.00
1998,3.00,-36.50,0.00,0.000,-1.000,0.00
1999,3.00,-35.50,0.00,0.000,-0.998,0.00
2000,3.00,-34.50,0.00,0.000,-0.994,0.00
2001,3.00,-33.50,0.00,0.000,-0.989,0.00
2002,3.00,-32.50,0.00,0.000,-0.982,0.00
2003,3.00,-31.50,0.00,0.000,-0.973,0.00
2004,3.00,-30.50,0.00,0.000,-0.962,0.00
2005,3.00,-29.50,0.00,0.000,-0.950,0.00
2006,3.00,-28.50,0.00,0.000,-0.936,0.00
2007,3.00,-27.50,0.00,0.000,-0.920,0.00
2008,3.00,-26.50,0.00,0.000,-0.902,0.00
2009,3.00,-25.50,0.00,0.000,-0.883,0.00
2010,3.00,-24.50,0.00,0.000,-0.862,0.00
2011,3.00,-23.50,0.00,0.000,-0.840,0.00
2012,3.00,-22.50,0.00,0.000,-0.816,0.00
2013,3.00,-21.50,0.00,0.000,-0.791,0.00
2014,3.00,-20.50,0.00,0.000,-0.765,0.00
2015,3.00,-19.50,0.00,0.000,-0.736,0.00
2016,3.00,-18.50,0.00,0.000,-0.707,0.00
2017,3.00,-17.50,0.00,0.000,-0.676,0.00
2018,3.00,-16.50,0.00,0.000,-0.645,0.00
2019,3.00,-15.50,0.00,0.000,-0.612,0.00
2020,3.00,-14.50,0.00,0.000,-0.577,0.00
2021,3.00,-13.50,0.00,0.000,-0.542,0.00
2022,3.00,-12.50,0.00,0.000,-0.506,0.00
2023,3.00,-11.50,0.00,0.000,-0.469,0.00
2024,3.00,-10.50,0.00,0.000,-0.431,0.00
2025,3.00,-9.50,0.00,0.000,-0.392,0.00
2026,3.00,-8.50,0.00,0.000,-0.353,0.00
2027,3.00,-7.50,0.00,0.000,-0.313,0.00
2028,3.00,-6.50,0.00,0.000,-0.272,0.00
2029,3.00,-5.50,0.00,0.000,-0.231,0.00
2030,3.00,-4.50,0.00,0.000,-0.190,0.00
2031,3.00,-3.50,0.00,0.000,-0.148,0.00
2032,3.00,-2.50,0.00,0.000,-0.106,0.00
2033,3.00,-1.50,0.00,0.000,-0.064,0.00
2034,3.00,-0.50,0.00,0.000,-0.021,0.00
2035,3.00,0.50,0.00,0.000,0.021,0.00
2036,3.00,1.50,0.00,0.000,0.064,0.00
2037,3.00,2.50,0.00,0.000,0.106,0.00
2038,3.00,3.50,0.00,0.000,0.148,0.00
2039,3.00,4.50,0.00,0.000,0.190,0.00
2040,3.00,5.50,0.00,0.000,0.231,0.00
2041,3.00,6.50,0.00,0.000,0.272,0.00
2042,3.00,7.50,0.00,0.000,0.313,0.00
2043,3.00,8.50,0.00,0.000,0.353,0.00
2044,3.00,9.50,0.00,0.000,0.392,0.00
2045,3.00,10.50,0.00,0.000,0.431,0.00
2046,3.00,11.50,0.00,0.000,0.469,0.00
2047,3.00,12.50,0.00,0.000,0.506,0.00
2048,3.00,13.50,0.00,0.000,0.542,0.00
2049,3.00,14.50,0.00,0.000,0.577,0.00
2050,3.00,15.50,0.00,0.000,0.612,0.00
2051,3.00,16.50,0.00,0.000,0.645,0.00
2052,3.00,17.50,0.00,0.000,0.676,0.00
2053,3.00,18.50,0.00,0.000,0.707,0.00
2054,3.00,19.50,0.00,0.000,0.736,0.00
2055,3.00,20.50,0.00,0.000,0.765,0.00
2056,3.00,21.50,0.00,0.000,0.791,0.00
2057,3.00,22.50,0.00,0.000,0.816,0.00
2058,3.00,23.50,0.00,0.000,0.840,0.00
2059,3.00,24.50,0.00,0.000,0.862,0.00
2060,3.00,25.50,0.00,0.000,0.883,0.00
2061,3.00,26.50,0.00,0.000,0.902,0.00
2062,3.00,27.50,0.00,0.000,0.920,0.00
2063,3.00,28.50,0.00,0.000,0.936,0.00
2064,3.00,29.50,0.00,0.000,0.950,0.00
2065,3.00,30.50,0.00,0.000,0.962,0.00
2066,3.00,31.50,0.00,0.000,0.973,0.00
2067,3.00,32.50,0.00,0.000,0.982,0.00
2068,3.00,33.50,0.00,0.000,0.989,0.00
2069,3.00,34.50,0.00,0.000,0.994,0.00
2070,3.00,35.50,0.00,0.000,0.998,0.00
2071,3.00,36.50,0.00,0.000,1.000,0.00
2072,4.00,-36.50,0.00,0.000,-1.000,0.00
2073,4.00,-35.50,0.00,0.000,-0.998,0.00
2074,4.00,-34.50,0.00,0.000,-0.994,0.00
2075,4.00,-33.50,0.00,0.000,-0.989,0.00
2076,4.00,-32.50,0.00,0.000,-0.982,0.00
2077,4.00,-31.50,0.00,0.000,-0.973,0.00
2078,4.00,-30.50,0.00,0.000,-0.962,0.00
2079,4.00,-29.50,0.00,0.000,-0.950,0.00
2080,4.00,-28.50,0.00,0.000,-0.936,0.00
2081,4.00,-27.50,0.00,0.000,-0.920,0.00
2082,4.00,-26.50,0.00,0.000,-0.902,0.00
2083,4.00,-25.50,0.00,0.000,-0.883,0.00
2084,4.00,-24.50,0.00,0.000,-0.862,0.00
2085,4.00,-23.50,0.00,0.000,-0.840,0.00
2086,4.00,-22.50,0.00,0.000,-0.816,0.00
2087,4.00,-21.50,0.00,0.000,-0.791,0.00
2088,4.00,-20.50,0.00,0.000,-0.765,0.00
2089,4.00,-19.50,0.00,0.000,-0.736,0.00
2090,4.00,-18.50,0.00,0.000,-0.707,0.00
2091,4.00,-17.50,0.00,0.000,-0.676,0.00
2092,4.00,-16.50,0.00,0.000,-0.645,0.00
2093,4.00,-15.50,0.00,0.000,-0.612,0.00
2094,4.00,-14.50,0.00,0.000,-0.577,0.00
2095,4.00,-13.50,0.00,0.000,-0.542,0.00
2096,4.00,-12.50,0.00,0.000,-0.506,0.00
2097,4.00,-11.50,0.00,0.000,-0.469,0.00
2098,4.00,-10.50,0.00,0.000,-0.431,0.00
2099,4.00,-9.50,0.00,0.000,-0.392,0.00
2100,4.00,-8.50,0.00,0.000,-0.353,0.00
2101,4.00,-7.50,0.00,0.000,-0.313,0.00
2102,4.00,-6.50,0.00,0.000,-0.272,0.00
2103,4.00,-5.50,0.00,0.000,-0.231,0.00
2104,4.00,-4.50,0.00,0.000,-0.190,0.00
2105,4.00,-3.50,0.00,0.000,-0.148,0.00
2106,4.00,-2.50,0.00,0.000,-0.106,0.00
2107,4.00,-1.50,0.00,0.000,-0.064,0.00
2108,4.00,-0.50,0.00,0.000,-0.021,0.00
2109,4.00,0.50,0.00,0.000,0.021,0.00
2110,4.00,1.50,0.00,0.000,0.064,0.00
2111,4.00,2.50,0.00,0.000,0.106,0.00
2112,4.00,3.50,0.00,0.000,0.148,0.00
2113,4.00,4.50,0.00,0.000,0.190,0.00
2114,4.00,5.50,0.00,0.000,0.231,0.00
2115,4.00,6.50,0.00,0.000,0.272,0.00
2116,4.00,7.50,0.00,0.000,0.313,0.00
2117,4.00,8.50,0.00,0.000,0.353,0.00
2118,4.00,9.50,0.00,0.000,0.392,0.00
2119,4.00,10.50,0.00,0.000,0.431,0.00
2120,4.00,11.50,0.00,0.000,0.469,0.00
2121,4.00,12.50,0.00,0.000,0.506,0.00
2122,4.00,13.50,0.00,0.000,0.542,0.00
2123,4.00,14.50,0.00,0.000,0.577,0.00
2124,4.00,15.50,0.00,0.000,0.612,0.00
2125,4.00,16.50,0.00,0.000,0.645,0.00
2126,4.00,17.50,0.00,0.000,0.676,0.00
2127,4.00,18.50,0.00,0.000,0.707,0.00
2128,4.00,19.50,0.00,0.000,0.736,0.00
2129,4.00,20.50,0.00,0.000,0.765,0.00
2130,4.00,21.50,0.00,0.000,0.791,0.00
2131,4.00,22.50,0.00,0.000,0.816,0.00
2132,4.00,23.50,0.00,0.000,0.840,0.00
2133,4.00,24.50,0.00,0.000,0.862,0.00
2134,4.00,25.50,0.00,0.000,0.883,0.00
2135,4.00,26.50,0.00,0.000,0.902,0.00
2136,4.00,27.50,0.00,0.000,0.920,0.00
2137,4.00,28.50,0.00,0.000,0.936,0.00
2138,4.00,29.50,0.00,0.000,0.950,0.00
2139,4.00,30.50,0.00,0.000,0.962,0.00
2140,4.00,31.50,0.00,0.000,0.973,0.00
2141,4.00,32.50,0.00,0.000,0.982,0.00
2142,4.00,33.50,0.00,0.000,0.989,0.00
2143,4.00,34.50,0.00,0.000,0.994,0.00
2144,4.00,35.50,0.00,0.000,0.998,0.00
2145,4.00,36.50,0.00,0.000,1.000,0.00
2146,5.00,-36.50,0.00,0.000,-1.000,0.00
2147,5.00,-35.50,0.00,0.000,-0.998,0.00
2148,5.00,-34.50,0.00,0.000,-0.994,0.00
2149,5.00,-33.50,0.00,0.000,-0.989,0.00
2150,5.00,-32.50,0.00,0.000,-0.982,0.00
2151,5.00,-31.50,0.00,0.000,-0.973,0.00
2152,5.00,-30.50,0.00,0.000,-0.962,0.00
2153,5.00,-29.50,0.00,0.000,-0.950,0.00
2154,5.00,-28.50,0.00,0.000,-0.936,0.00
2155,5.00,-27.50,0.00,0.000,-0.920,0.00
2156,5.00,-26.50,0.00,0.000,-0.902,0.00
2157,5.00,-25.50,0.00,0.000,-0.883,0.00
2158,5.00,-24.50,0.00,0.000,-0.862,0.00
2159,5.00,-23.50,0.00,0.000,-0.840,0.00
2160,5.00,-22.50,0.00,0.000,-0.816,0.00
2161,5.00,-21.50,0.00,0.000,-0.791,0.00
2162,5.00,-20.50,0.00,0.000,-0.765,0.00
2163,5.00,-19.50,0.00,0.000,-0.736,0.00
2164,5.00,-18.50,0.00,0.000,-0.707,0.00
2165,5.00,-17.50,0.00,0.000,-0.676,0.00
2166,5.00,-16.50,0.00,0.000,-0.645,0.00
2167,5.00,-15.50,0.00,0.000,-0.612,0.00
2168,5.00,-14.50,0.00,0.000,-0.577,0.00
2169,5.00,-13.50,0.00,0.000,-0.542,0.00
2170,5.00,-12.50,0.00,0.000,-0.506,0.00
2171,5.00,-11.50,0.00,0.000,-0.469,0.00
2172,5.00,-10.50,0.00,0.000,-0.431,0.00
2173,5.00,-9.50,0.00,0.000,-0.392,0.00
2174,5.00,-8.50,0.00,0.000,-0.353,0.00
2175,5.00,-7.50,0.00,0.000,-0.313,0.00
2176,5.00,-6.50,0.00,0.000,-0.272,0.00
2177,5.00,-5.50,0.00,0.000,-0.231,0.00
2178,5.00,-4.50,0.00,0.000,-0.190,0.00
2179,5.00,-3.50,0.00,0.000,-0.148,0.00
2180,5.00,-2.50,0.00,0.000,-0.106,0.00
2181,5.00,-1.50,0.00,0.000,-0.064,0.00
2182,5.00,-0.50,0.00,0.000,-0.021,0.00
2183,5.00,0.50,0.00,0.000,0.021,0.00
2184,5.00,1.50,0.00,0.000,0.064,0.00
2185,5.00,2.50,0.00,0.000,0.106,0.00
2186,5.00,3.50,0.00,0.000,0.148,0.00
2187,5.00,4.50,0.00,0.000,0.190,0.00
2188,5.00,5.50,0.00,0.000,0.231,0.00
2189,5.00,6.50,0.00,0.000,0.272,0.00
2190,5.00,7.50,0.00,0.000,0.313,0.00
2191,5.00,8.50,0.00,0.000,0.353,0.00
2192,5.00,9.50,0.00,0.000,0.392,0.00
2193,5.00,10.50,0.00,0.000,0.431,0.00
2194,5.00,11.50,0.00,0.000,0.469,0.00
2195,5.00,12.50,0.00,0.000,0.506,0.00
2196,5.00,13.50,0.00,0.000,0.542,0.00
2197,5.00,14.50,0.00,0.000,0.577,0.00
2198,5.00,15.50,0.00,0.000,0.612,0.00
2199,5.00,16.50,0.00,0.000,0.645,0.00
2200,5.00,17.50,0.00,0.000,0.676,0.00
2201,5.00,18.50,0.00,0.000,0.707,0.00
2202,5.00,19.50,0.00,0.000,0.736,0.00
2203,5.00,20.50,0.00,0.000,0.765,0.00
2204,5.00,21.50,0.00,0.000,0.791,0.00
2205,5.00,22.50,0.00,0.000,0.816,0.00
2206,5.00,23.50,0.00,0.000,0.840,0.00
2207,5.00,24.50,0.00,0.000,0.862,0.00
2208,5.00,25.50,0.00,0.000,0.883,0.00
2209,5.00,26.50,0.00,0.000,0.902,0.00
2210,5.00,27.50,0.00,0.000,0.920,0.00
2211,5.00,28.50,0.00,0.000,0.936,0.00
2212,5.00,29.50,0.00,0.000,0.950,0.00
2213,5.00,30.50,0.00,0.000,0.962,0.00
2214,5.00,31.50,0.00,0.000,0.973,0.00
2215,5.00,32.50,0.00,0.000,0.982,0.00
2216,5.00,33.50,0.00,0.000,0.989,0.00
2217,5.00,34.50,0.00,0.000,0.994,0.00
2218,5.00,35.50,0.00,0.000,0.998,0.00
2219,5.00,36.50,0.00,0.000,1.000,0.00
2220,6.00,-36.50,0.00,0.000,-1.000,0.00
2221,6.00,-35.50,0.00,0.000,-0.998,0.00
2222,6.00,-34.50,0.00,0.000,-0.994,0.00
2223,6.00,-33.50,0.00,0.000,-0.989,0.00
2224,6.00,-32.50,0.00,0.000,-0.982,0.00
2225,6.00,-31.50,0.00,0.000,-0.973,0.00
2226,6.00,-30.50,0.00,0.000,-0.962,0.00
2227,6.00,-29.50,0.00,0.000,-0.950,0.00
2228,6.00,-28.50,0.00,0.000,-0.936,0.00
2229,6.00,-27.50,0.00,0.000,-0.920,0.00
2230,6.00,-26.50,0.00,0.000,-0.902,0.00
2231,6.00,-25.50,0.00,0.000,-0.883,0.00
2232,6.00,-24.50,0.00,0.000,-0.862,0.00
2233,6.00,-23.50,0.00,0.000,-0.840,0.00
2234,6.00,-22.50,0.00,0.000,-0.816,0.00
2235,6.00,-21.50,0.00,0.000,-0.791,0.00
2236,6.00,-20.50,0.00,0.000,-0.765,0.00
2237,6.00,-19.50,0.00,0.000,-0.736,0.00
2238,6.00,-18.50,0.00,0.000,-0.707,0.00
2239,6.00,-17.50,0.00,0.000,-0.676,0.00
2240,6.00,-16.50,0.00,0.000,-0.645,0.00
2241,6.00,-15.50,0.00,0.000,-0.612,0.00
2242,6.00,-14.50,0.00,0.000,-0.577,0.00
2243,6.00,-13.50,0.00,0.000,-0.542,0.00
2244,6.00,-12.50,0.00,0.000,-0.506,0.00
2245,6.00,-11.50,0.00,0.000,-0.469,0.00
2246,6.00,-10.50,0.00,0.000,-0.431,0.00
2247,6.00,-9.50,0.00,0.000,-0.392,0.00
2248,6.00,-8.50,0.00,0.000,-0.353,0.00
2249,6.00,-7.50,0.00,0.000,-0.313,0.00
2250,6.00,-6.50,0.00,0.000,-0.272,0.00
2251,6.00,-5.50,0.00,0.000,-0.231,0.00
2252,6.00,-4.50,0.00,0.000,-0.190,0.00
2253,6.00,-3.50,0.00,0.000,-0.148,0.00
2254,6.00,-2.50,0.00,0.000,-0.106,0.00
2255,6.00,-1.50,0.00,0.000,-0.064,0.00
2256,6.00,-0.50,0.00,0.000,-0.021,0.00
2257,6.00,0.50,0.00,0.000,0.021,0.00
2258,6.00,1.50,0.00,0.000,0.064,0.00
2259,6.00,2.50,0.00,0.000,0.106,0.00
2260,6.00,3.50,0.00,0.000,0.148,0.00
2261,6.00,4.50,0.00,0.000,0.190,0.00
2262,6.00,5.50,0.00,0.000,0.231,0.00
2263,6.00,6.50,0.00,0.000,0.272,0.00
2264,6.00,7.50,0.00,0.000,0.313,0.00
2265,6.00,8.50,0.00,0.000,0.353,0.00
2266,6.00,9.50,0.00,0.000,0.392,0.00
2267,6.00,10.50,0.00,0.000,0.431,0.00
2268,6.00,11.50,0.00,0.000,0.469,0.00
2269,6.00,12.50,0.00,0.000,0.506,0.00
2270,6.00,13.50,0.00,0.000,0.542,0.00
2271,6.00,14.50,0.00,0.000,0.577,0.00
2272,6.00,15.50,0.00,0.000,0.612,0.00
2273,6.00,16.50,0.00,0.000,0.645,0.00
2274,6.00,17.50,0.00,0.000,0.676,0.00
2275,6.00,18.50,0.00,0.000,0.707,0.00
2276,6.00,19.50,0.00,0.000,0.736,0.00
2277,6.00,20.50,0.00,0.000,0.765,0.00
2278,6.00,21.50,0.00,0.000,0.791,0.00
2279,6.00,22.50,0.00,0.000,0.816,0.00
2280,6.00,23.50,0.00,0.000,0.840,0.00
2281,6.00,24.50,0.00,0.000,0.862,0.00
2282,6.00,25.50,0.00,0.000,0.883,0.00
2283,6.00,26.50,0.00,0.000,0.902,0.00
2284,6.00,27.50,0.00,0.000,0.920,0.00
2285,6.00,28.50,0.00,0.000,0.936,0.00
2286,6.00,29.50,0.00,0.000,0.950,0.00
2287,6.00,30.50,0.00,0.000,0.962,0.00
2288,6.00,31.50,0.00,0.000,0.973,0.00
2289,6.00,32.50,0.00,0.000,0.982,0.00
2290,6.00,33.50,0.00,0.000,0.989,0.00
2291,6.00,34.50,0.00,0.000,0.994,0.00
2292,6.00,35.50,0.00,0.000,0.998,0.00
2293,6.00,36.50,0.00,0.000,1.000,0.00
2294,7.00,-36.50,0.00,0.000,-1.000,0.00
2295,7.00,-35.50,0.00,0.000,-0.998,0.00
2296,7.00,-34.50,0.00,0.000,-0.994,0.00
2297,7.00,-33.50,0.00,0.000,-0.989,0.00
2298,7.00,-32.50,0.00,0.000,-0.982,0.00
2299,7.00,-31.50,0.00,0.000,-0.973,0.00
2300,7.00,-30.50,0.00,0.000,-0.962,0.00
2301,7.00,-29.50,0.00,0.000,-0.950,0.00
2302,7.00,-28.50,0.00,0.000,-0.936,0.00
2303,7.00,-27.50,0.00,0.000,-0.920,0.00
2304,7.00,-26.50,0.00,0.000,-0.902,0.00
2305,7.00,-25.50,0.00,0.000,-0.883,0.00
2306,7.00,-24.50,0.00,0.000,-0.862,0.00
2307,7.00,-23.50,0.00,0.000,-0.840,0.00
2308,7.00,-22.50,0.00,0.000,-0.816,0.00
2309,7.00,-21.50,0.00,0.000,-0.791,0.00
2310,7.00,-20.50,0.00,0.000,-0.765,0.00
2311,7.00,-19.50,0.00,0.000,-0.736,0.00
2312,7.00,-18.50,0.00,0.000,-0.707,0.00
2313,7.00,-17.50,0.00,0.000,-0.676,0.00
2314,7.00,-16.50,0.00,0.000,-0.645,0.00
2315,7.00,-15.50,0.00,0.000,-0.612,0.00
2316,7.00,-14.50,0.00,0.000,-0.577,0.00
2317,7.00,-13.50,0.00,0.000,-0.542,0.00
2318,7.00,-12.50,0.00,0.000,-0.506,0.00
2319,7.00,-11.50,0.00,0.000,-0.469,0.00
2320,7.00,-10.50,0.00,0.000,-0.431,0.00
2321,7.00,-9.50,0.00,0.000,-0.392,0.00
2322,7.00,-8.50,0.00,0.000,-0.353,0.00
2323,7.00,-7.50,0.00,0.000,-0.313,0.00
2324,7.00,-6.50,0.00,0.000,-0.272,0.00
2325,7.00,-5.50,0.00,0.000,-0.231,0.00
2326,7.00,-4.50,0.00,0.000,-0.190,0.00
2327,7.00,-3.50,0.00,0.000,-0.148,0.00
2328,7.00,-2.50,0.00,0.000,-0.106,0.00
2329,7.00,-1.50,0.00,0.000,-0.064,0.00
2330,7.00,-0.50,0.00,0.000,-0.021,0.00
2331,7.00,0.50,0.00,0.000,0.021,0.00
2332,7.00,1.50,0.00,0.000,0.064,0.00
2333,7.00,2.50,0.00,0.000,0.106,0.00
2334,7.00,3.50,0.00,0.000,0.148,0.00
2335,7.00,4.50,0.00,0.000,0.190,0.00
2336,7.00,5.50,0.00,0.000,0.231,0.00
2337,7.00,6.50,0.00,0.000,0.272,0.00
2338,7.00,7.50,0.00,0.000,0.313,0.00
2339,7.00,8.50,0.00,0.000,0.353,0.00
2340,7.00,9.50,0.00,0.000,0.392,0.00
2341,7.00,10.50,0.00,0.000,0.431,0.00
2342,7.00,11.50,0.00,0.000,0.469,0.00
2343,7.00,12.50,0.00,0.000,0.506,0.00
2344,7.00,13.50,0.00,0.000,0.542,0.00
2345,7.00,14.50,0.00,0.000,0.577,0.00
2346,7.00,15.50,0.00,0.000,0.612,0.00
2347,7.00,16.50,0.00,0.000,0.645,0.00
2348,7.00,17.50,0.00,0.000,0.676,0.00
2349,7.00,18.50,0.00,0.000,0.707,0.00
2350,7.00,19.50,0.00,0.000,0.736,0.00
2351,7.00,20.50,0.00,0.000,0.765,0.00
2352,7.00,21.50,0.00,0.000,0.791,0.00
2353,7.00,22.50,0.00,0.000,0.816,0.00
2354,7.00,23.50,0.00,0.000,0.840,0.00
2355,7.00,24.50,0.00,0.000,0.862,0.00
2356,7.00,25.50,0.00,0.000,0.883,0.00
2357,7.00,26.50,0.00,0.000,0.902,0.00
2358,7.00,27.50,0.00,0.000,0.920,0.00
2359,7.00,28.50,0.00,0.000,0.936,0.00
2360,7.00,29.50,0.00,0.000,0.950,0.00
2361,7.00,30.50,0.00,0.000,0.962,0.00
2362,7.00,31.50,0.00,0.000,0.973,0.00
2363,7.00,32.50,0.00,0.000,0.982,0.00
2364,7.00,33.50,0.00,0.000,0.989,0.00
2365,7.00,34.50,0.00,0.000,0.994,0.00
2366,7.00,35.50,0.00,0.000,0.998,0.00
2367,7.00,36.50,0.00,0.000,1.000,0.00
2368,8.00,-36.50,0.00,0.000,-1.000,0.00
2369,8.00,-35.50,0.00,0.000,-0.998,0.00
2370,8.00,-34.50,0.00,0.000,-0.994,0.00
2371,8.00,-33.50,0.00,0.000,-0.989,0.00
2372,8.00,-32.50,0.00,0.000,-0.982,0.00
2373,8.00,-31.50,0.00,0.000,-0.973,0.00
2374,8.00,-30.50,0.00,0.000,-0.962,0.00
2375,8.00,-29.50,0.00,0.000,-0.950,0.00
2376,8.00,-28.50,0.00,0.000,-0.936,0.00
2377,8.00,-27.50,0.00,0.000,-0.920,0.00
2378,8.00,-26.50,0.00,0.000,-0.902,0.00
2379,8.00,-25.50,0.00,0.000,-0.883,0.00
2380,8.00,-24.50,0.00,0.000,-0.862,0.00
2381,8.00,-23.50,0.00,0.000,-0.840,0.00
2382,8.00,-22.50,0.00,0.000,-0.816,0.00
2383,8.00,-21.50,0.00,0.000,-0.791,0.00
2384,8.00,-20.50,0.00,0.000,-0.765,0.00
2385,8.00,-19.50,0.00,0.000,-0.736,0.00
2386,8.00,-18.50,0.00,0.000,-0.707,0.00
2387,8.00,-17.50,0.00,0.000,-0.676,0.00
2388,8.00,-16.50,0.00,0.000,-0.645,0.00
2389,8.00,-15.50,0.00,0.000,-0.612,0.00
2390,8.00,-14.50,0.00,0.000,-0.577,0.00
2391,8.00,-13.50,0.00,0.000,-0.542,0.00
2392,8.00,-12.50,0.00,0.000,-0.506,0.00
2393,8.00,-11.50,0.00,0.000,-0.469,0.00
2394,8.00,-10.50,0.00,0.000,-0.431,0.00
2395,8.00,-9.50,0.00,0.000,-0.392,0.00
2396,8.00,-8.50,0.00,0.000,-0.353,0.00
2397,8.00,-7.50,0.00,0.000,-0.313,0.00
2398,8.00,-6.50,0.00,0.000,-0.272,0.00
2399,8.00,-5.50,0.00,0.000,-0.231,0.00
2400,8.00,-4.50,0.00,0.000,-0.190,0.00
2401,8.00,-3.50,0.00,0.000,-0.148,0.00
2402,8.00,-2.50,0.00,0.000,-0.106,0.00
2403,8.00,-1.50,0.00,0.000,-0.064,0.00
2404,8.00,-0.50,0.00,0.000,-0.021,0.00
2405,8.00,0.50,0.00,0.000,0.021,0.00
2406,8.00,1.50,0.00,0.000,0.064,0.00
2407,8.00,2.50,0.00,0.000,0.106,0.00
2408,8.00,3.50,0.00,0.000,0.148,0.00
2409,8.00,4.50,0.00,0.000,0.190,0.00
2410,8.00,5.50,0.00,0.000,0.231,0.00
2411,8.00,6.50,0.00,0.000,0.272,0.00
2412,8.00,7.50,0.00,0.000,0.313,0.00
2413,8.00,8.50,0.00,0.000,0.353,0.00
2414,8.00,9.50,0.00,0.000,0.392,0.00
2415,8.00,10.50,0.00,0.000,0.431,0.00
2416,8.00,11.50,0.00,0.000,0.469,0.00
2417,8.00,12.50,0.00,0.000,0.506,0.00
2418,8.00,13.50,0.00,0.000,0.542,0.00
2419,8.00,14.50,0.00,0.000,0.577,0.00
2420,8.00,15.50,0.00,0.000,0.612,0.00
2421,8.00,16.50,0.00,0.000,0.645,0.00
2422,8.00,17.50,0.00,0.000,0.676,0.00
2423,8.00,18.50,0.00,0.000,0.707,0.00
2424,8.00,19.50,0.00,0.000,0.736,0.00
2425,8.00,20.50,0.00,0.000,0.765,0.00
2426,8.00,21.50,0.00,0.000,0.791,0.00
2427,8.00,22.50,0.00,0.000,0.816,0.00
2428,8.00,23.50,0.00,0.000,0.840,0.00
2429,8.00,24.50,0.00,0.000,0.862,0.00
2430,8.00,25.50,0.00,0.000,0.883,0.00
2431,8.00,26.50,0.00,0.000,0.902,0.00
2432,8.00,27.50,0.00,0.000,0.920,0.00
2433,8.00,28.50,0.00,0.000,0.936,0.00
2434,8.00,29.50,0.00,0.000,0.950,0.00
2435,8.00,30.50,0.00,0.000,0.962,0.00
2436,8.00,31.50,0.00,0.000,0.973,0.00
2437,8.00,32.50,0.00,0.000,0.982,0.00
2438,8.00,33.50,0.00,0.000,0.989,0.00
2439,8.00,34.50,0.00,0.000,0.994,0.00
2440,8.00,35.50,0.00,0.000,0.998,0.00
2441,8.00,36.50,0.00,0.000,1.000,0.00
2442,9.00,-36.50,0.00,0.000,-1.000,0.00
2443,9.00,-35.50,0.00,0.000,-0.998,0.00
2444,9.00,-34.50,0.00,0.000,-0.994,0.00
2445,9.00,-33.50,0.00,0.000,-0.989,0.00
2446,9.00,-32.50,0.00,0.000,-0.982,0.00
2447,9.00,-31.50,0.00,0.000,-0.973,0.00
2448,9.00,-30.50,0.00,0.000,-0.962,0.00
2449,9.00,-29.50,0.00,0.000,-0.950,0.00
2450,9.00,-28.50,0.00,0.000,-0.936,0.00
2451,9.00,-27.50,0.00,0.000,-0.920,0.00
2452,9.00,-26.50,0.00,0.000,-0.902,0.00
2453,9.00,-25.50,0.00,0.000,-0.883,0.00
2454,9.00,-24.50,0.00,0.000,-0.862,0.00
2455,9.00,-23.50,0.00,0.000,-0.840,0.00
2456,9.00,-22.50,0.00,0.000,-0.816,0.00
2457,9.00,-21.50,0.00,0.000,-0.791,0.00
2458,9.00,-20.50,0.00,0.000,-0.765,0.00
2459,9.00,-19.50,0.00,0.000,-0.736,0.00
2460,9.00,-18.50,0.00,0.000,-0.707,0.00
2461,9.00,-17.50,0.00,0.000,-0.676,0.00
2462,9.00,-16.50,0.00,0.000,-0.645,0.00
2463,9.00,-15.50,0.00,0.000,-0.612,0.00
2464,9.00,-14.50,0.00,0.000,-0.577,0.00
2465,9.00,-13.50,0.00,0.000,-0.542,0.00
2466,9.00,-12.50,0.00,0.000,-0.506,0.00
2467,9.00,-11.50,0.00,0.000,-0.469,0.00
2468,9.00,-10.50,0.00,0.000,-0.431,0.00
